6.000000000000000000e+00,5.695000000000000000e+02,8.907500000000000000e+02
3.000000000000000000e+00,9.055000000000000000e+02,4.795000000000000000e+02
9.000000000000000000e+00,2.165000000000000000e+02,4.660000000000000000e+02
1.200000000000000000e+01,5.772500000000000000e+02,5.225000000000000000e+01
